Date 	Tmin 	Tmax
14/05/1999	18.17	18.17
15/05/1999	20.17	20.17
16/05/1999	18.94	18.94
17/05/1999	20.06	20.06
18/05/1999	21.00	21.00
19/05/1999	17.83	17.83
20/05/1999	19.11	19.11
21/05/1999	18.11	18.11
22/05/1999	20.00	20.00
23/05/1999	19.83	19.83
24/05/1999	19.44	19.44
25/05/1999	19.06	19.06
26/05/1999	18.72	18.72
27/05/1999	18.67	18.67
28/05/1999	18.50	18.50
29/05/1999	18.67	18.67
30/05/1999	17.67	17.67
31/05/1999	18.33	18.33
01/06/1999	17.28	17.28
02/06/1999	18.56	18.56
03/06/1999	18.00	18.00
04/06/1999	18.44	18.44
05/06/1999	18.22	18.22
06/06/1999	17.39	17.39
07/06/1999	17.56	17.56
08/06/1999	18.78	18.78
09/06/1999	18.94	18.94
10/06/1999	19.22	19.22
11/06/1999	18.50	18.50
12/06/1999	17.39	17.39
13/06/1999	18.78	18.78
14/06/1999	18.50	18.50
15/06/1999	18.50	18.50
16/06/1999	18.56	18.56
17/06/1999	17.94	17.94
18/06/1999	17.89	17.89
19/06/1999	19.50	19.50
20/06/1999	18.72	18.72
21/06/1999	17.33	17.33
22/06/1999	19.00	19.00
23/06/1999	16.78	16.78
24/06/1999	16.50	16.50
25/06/1999	18.67	18.67
26/06/1999	13.39	13.39
28/06/1999	18.83	18.83
29/06/1999	18.61	18.61
30/06/1999	17.39	17.39
01/07/1999	16.72	16.72
02/07/1999	18.00	18.00
03/07/1999	18.78	18.78
04/07/1999	16.39	16.39
05/07/1999	17.22	17.22
06/07/1999	16.83	16.83
07/07/1999	17.78	17.78
08/07/1999	18.22	18.22
09/07/1999	17.11	17.11
10/07/1999	18.00	18.00
11/07/1999	18.00	18.00
12/07/1999	18.89	18.89
13/07/1999	17.72	17.72
14/07/1999	16.56	16.56
15/07/1999	18.17	18.17
16/07/1999	19.67	19.67
17/07/1999	18.89	18.89
18/07/1999	19.00	19.00
19/07/1999	18.22	18.22
20/07/1999	17.39	17.39
21/07/1999	16.17	16.17
22/07/1999	17.06	17.06
23/07/1999	15.72	15.72
24/07/1999	16.06	16.06
25/07/1999	16.28	16.28
26/07/1999	16.89	16.89
27/07/1999	16.39	16.39
28/07/1999	17.06	17.06
29/07/1999	18.06	18.06
30/07/1999	17.67	17.67
31/07/1999	15.78	15.78
01/08/1999	15.78	15.78
02/08/1999	16.44	16.44
03/08/1999	18.94	18.94
04/08/1999	17.50	17.50
05/08/1999	16.50	16.50
06/08/1999	18.00	18.00
07/08/1999	16.56	16.56
08/08/1999	16.94	16.94
09/08/1999	14.00	14.00
10/08/1999	17.39	17.39
11/08/1999	18.33	18.33
12/08/1999	17.39	17.39
13/08/1999	17.56	17.56
14/08/1999	15.89	15.89
15/08/1999	16.83	16.83
16/08/1999	15.94	15.94
17/08/1999	17.56	17.56
18/08/1999	17.44	17.44
19/08/1999	16.28	16.28
20/08/1999	17.89	17.89
21/08/1999	17.33	17.33
22/08/1999	19.00	19.00
23/08/1999	18.06	18.06
24/08/1999	17.72	17.72
25/08/1999	18.56	18.56
26/08/1999	17.83	17.83
27/08/1999	18.00	18.00
28/08/1999	16.83	16.83
29/08/1999	17.89	17.89
30/08/1999	17.39	17.39
31/08/1999	18.39	18.39
01/09/1999	16.61	16.61
02/09/1999	17.28	17.28
03/09/1999	17.67	17.67
04/09/1999	17.11	17.11
05/09/1999	17.33	17.33
06/09/1999	18.56	18.56
07/09/1999	17.00	17.00
08/09/1999	16.28	16.28
09/09/1999	18.00	18.00
10/09/1999	18.00	18.00
11/09/1999	19.44	19.44
12/09/1999	19.44	19.44
13/09/1999	17.67	17.67
14/09/1999	17.00	17.00
15/09/1999	18.72	18.72
16/09/1999	17.22	17.22
17/09/1999	19.28	19.28
18/09/1999	19.39	19.39
19/09/1999	18.33	18.33
20/09/1999	19.61	19.61
21/09/1999	19.28	19.28
22/09/1999	18.17	18.17
23/09/1999	20.22	20.22
24/09/1999	19.78	19.78
25/09/1999	18.83	18.83
26/09/1999	22.11	22.11
27/09/1999	20.44	20.44
28/09/1999	20.56	20.56
29/09/1999	20.11	20.11
30/09/1999	19.56	19.56
01/10/1999	16.28	16.28
02/10/1999	22.39	22.39
03/10/1999	20.50	20.50
04/10/1999	18.83	18.83
05/10/1999	17.67	17.67
06/10/1999	19.44	19.44
07/10/1999	18.44	18.44
08/10/1999	19.00	19.00
09/10/1999	17.67	17.67
10/10/1999	18.17	18.17
11/10/1999	19.11	19.11
12/10/1999	20.67	20.67
13/10/1999	20.11	20.11
14/10/1999	18.83	18.83
15/10/1999	18.83	18.83
16/10/1999	19.39	19.39
17/10/1999	19.39	19.39
18/10/1999	19.72	19.72
19/10/1999	18.06	18.06
20/10/1999	20.44	20.44
21/10/1999	20.00	20.00
22/10/1999	19.78	19.78
23/10/1999	20.11	20.11
24/10/1999	20.50	20.50
25/10/1999	21.17	21.17
26/10/1999	20.11	20.11
27/10/1999	19.67	19.67
29/10/1999	22.33	22.33
31/10/1999	21.39	21.39
01/11/1999	19.83	19.83
02/11/1999	19.56	19.56
03/11/1999	21.61	21.61
04/11/1999	20.72	20.72
05/11/1999	21.22	21.22
06/11/1999	19.44	19.44
07/11/1999	18.50	18.50
08/11/1999	20.22	20.22
09/11/1999	19.78	19.78
10/11/1999	19.50	19.50
11/11/1999	17.28	17.28
12/11/1999	18.89	18.89
13/11/1999	18.33	18.33
14/11/1999	18.11	18.11
15/11/1999	17.78	17.78
16/11/1999	17.39	17.39
17/11/1999	18.89	18.89
18/11/1999	16.94	16.94
19/11/1999	18.17	18.17
20/11/1999	17.44	17.44
21/11/1999	17.56	17.56
22/11/1999	17.72	17.72
23/11/1999	17.50	17.50
24/11/1999	17.28	17.28
25/11/1999	17.22	17.22
26/11/1999	18.28	18.28
27/11/1999	17.44	17.44
28/11/1999	19.33	19.33
29/11/1999	17.61	17.61
30/11/1999	18.06	18.06
01/12/1999	18.56	18.56
02/12/1999	17.50	17.50
03/12/1999	18.56	18.56
04/12/1999	18.89	18.89
05/12/1999	17.89	17.89
06/12/1999	18.50	18.50
07/12/1999	18.78	18.78
08/12/1999	17.83	17.83
09/12/1999	18.44	18.44
10/12/1999	18.72	18.72
11/12/1999	19.06	19.06
12/12/1999	19.28	19.28
13/12/1999	19.67	19.67
14/12/1999	19.44	19.44
15/12/1999	20.17	20.17
18/12/1999	18.89	18.89
19/12/1999	17.39	17.39
20/12/1999	18.11	18.11
21/12/1999	17.67	17.67
22/12/1999	18.00	18.00
23/12/1999	17.44	17.44
24/12/1999	18.00	18.00
25/12/1999	18.11	18.11
26/12/1999	19.06	19.06
27/12/1999	19.56	19.56
28/12/1999	18.39	18.39
29/12/1999	18.89	18.89
30/12/1999	19.11	19.11
31/12/1999	19.39	19.39
01/01/1994	17.50	17.50
02/01/1994	18.39	18.39
03/01/1994	20.78	20.78
04/01/1994	18.61	18.61
05/01/1994	18.11	18.11
06/01/1994	19.28	19.28
07/01/1994	19.94	19.94
08/01/1994	19.06	19.06
09/01/1994	19.44	19.44
10/01/1994	19.22	19.22
11/01/1994	19.39	19.39
12/01/1994	19.89	19.89
13/01/1994	19.78	19.78
14/01/1994	19.94	19.94
15/01/1994	17.94	17.94
16/01/1994	19.50	19.50
17/01/1994	18.78	18.78
18/01/1994	18.89	18.89
19/01/1994	17.06	17.06
20/01/1994	19.94	19.94
21/01/1994	18.50	18.50
22/01/1994	18.67	18.67
23/01/1994	18.44	18.44
24/01/1994	20.78	20.78
25/01/1994	20.22	20.22
26/01/1994	19.56	19.56
27/01/1994	20.94	20.94
28/01/1994	21.61	21.61
29/01/1994	20.17	20.17
30/01/1994	19.50	19.50
31/01/1994	19.72	19.72
01/02/1994	19.61	19.61
02/02/1994	18.17	18.17
03/02/1994	18.67	18.67
04/02/1994	18.94	18.94
05/02/1994	18.94	18.94
06/02/1994	19.78	19.78
07/02/1994	18.89	18.89
08/02/1994	18.22	18.22
09/02/1994	18.39	18.39
10/02/1994	22.11	22.11
11/02/1994	19.78	19.78
12/02/1994	17.28	17.28
13/02/1994	17.67	17.67
14/02/1994	18.72	18.72
15/02/1994	17.28	17.28
16/02/1994	17.17	17.17
17/02/1994	19.94	19.94
18/02/1994	18.83	18.83
19/02/1994	20.22	20.22
20/02/1994	20.17	20.17
21/02/1994	18.83	18.83
22/02/1994	19.72	19.72
23/02/1994	20.61	20.61
24/02/1994	20.28	20.28
25/02/1994	18.50	18.50
26/02/1994	18.11	18.11
27/02/1994	18.50	18.50
28/02/1994	19.44	19.44
01/03/1994	19.56	19.56
02/03/1994	19.06	19.06
03/03/1994	19.33	19.33
04/03/1994	20.06	20.06
05/03/1994	19.00	19.00
06/03/1994	20.89	20.89
07/03/1994	19.00	19.00
08/03/1994	19.44	19.44
09/03/1994	20.22	20.22
10/03/1994	20.61	20.61
11/03/1994	18.56	18.56
12/03/1994	20.44	20.44
13/03/1994	22.28	22.28
14/03/1994	19.39	19.39
15/03/1994	20.33	20.33
16/03/1994	20.33	20.33
17/03/1994	20.11	20.11
18/03/1994	19.17	19.17
19/03/1994	17.28	17.28
20/03/1994	18.39	18.39
21/03/1994	19.17	19.17
22/03/1994	19.94	19.94
23/03/1994	21.28	21.28
24/03/1994	20.33	20.33
25/03/1994	18.94	18.94
26/03/1994	17.72	17.72
27/03/1994	19.22	19.22
28/03/1994	19.33	19.33
29/03/1994	21.06	21.06
30/03/1994	18.83	18.83
31/03/1994	17.28	17.28
01/04/1994	18.78	18.78
02/04/1994	19.83	19.83
03/04/1994	20.11	20.11
04/04/1994	19.00	19.00
05/04/1994	19.56	19.56
06/04/1994	17.78	17.78
07/04/1994	18.89	18.89
08/04/1994	19.39	19.39
09/04/1994	20.50	20.50
10/04/1994	19.61	19.61
11/04/1994	18.94	18.94
12/04/1994	19.17	19.17
13/04/1994	19.83	19.83
14/04/1994	19.22	19.22
15/04/1994	19.61	19.61
16/04/1994	19.56	19.56
17/04/1994	19.06	19.06
18/04/1994	18.56	18.56
19/04/1994	18.00	18.00
20/04/1994	19.39	19.39
21/04/1994	19.89	19.89
22/04/1994	18.67	18.67
23/04/1994	17.22	17.22
24/04/1994	17.33	17.33
25/04/1994	17.89	17.89
26/04/1994	17.39	17.39
27/04/1994	18.83	18.83
28/04/1994	18.72	18.72
29/04/1994	19.17	19.17
30/04/1994	17.89	17.89
01/05/1994	17.22	17.22
02/05/1994	18.67	18.67
03/05/1994	19.17	19.17
04/05/1994	19.00	19.00
05/05/1994	18.61	18.61
06/05/1994	19.78	19.78
07/05/1994	18.56	18.56
08/05/1994	18.33	18.33
09/05/1994	17.67	17.67
10/05/1994	18.61	18.61
11/05/1994	17.06	17.06
12/05/1994	16.89	16.89
13/05/1994	18.56	18.56
14/05/1994	17.50	17.50
15/05/1994	16.28	16.28
16/05/1994	17.06	17.06
17/05/1994	15.61	15.61
18/05/1994	17.06	17.06
19/05/1994	16.72	16.72
20/05/1994	15.89	15.89
21/05/1994	16.44	16.44
22/05/1994	16.83	16.83
23/05/1994	17.56	17.56
24/05/1994	17.06	17.06
25/05/1994	19.50	19.50
26/05/1994	18.78	18.78
27/05/1994	18.44	18.44
28/05/1994	17.94	17.94
29/05/1994	17.00	17.00
30/05/1994	16.89	16.89
31/05/1994	17.78	17.78
01/06/1994	17.67	17.67
02/06/1994	15.06	15.06
03/06/1994	16.78	16.78
04/06/1994	18.11	18.11
05/06/1994	16.33	16.33
06/06/1994	17.78	17.78
07/06/1994	16.44	16.44
08/06/1994	17.61	17.61
09/06/1994	17.33	17.33
10/06/1994	16.17	16.17
11/06/1994	16.56	16.56
12/06/1994	17.06	17.06
13/06/1994	14.94	14.94
14/06/1994	15.44	15.44
15/06/1994	16.22	16.22
16/06/1994	16.33	16.33
17/06/1994	16.94	16.94
18/06/1994	17.67	17.67
19/06/1994	16.78	16.78
20/06/1994	17.61	17.61
21/06/1994	16.06	16.06
22/06/1994	16.44	16.44
23/06/1994	15.78	15.78
24/06/1994	16.72	16.72
25/06/1994	16.83	16.83
26/06/1994	16.61	16.61
27/06/1994	17.50	17.50
28/06/1994	17.44	17.44
29/06/1994	17.67	17.67
30/06/1994	16.39	16.39
01/07/1994	16.33	16.33
02/07/1994	16.50	16.50
03/07/1994	15.28	15.28
04/07/1994	15.72	15.72
05/07/1994	16.94	16.94
06/07/1994	16.44	16.44
07/07/1994	15.28	15.28
08/07/1994	15.56	15.56
09/07/1994	15.89	15.89
10/07/1994	16.44	16.44
11/07/1994	18.67	18.67
12/07/1994	16.67	16.67
13/07/1994	14.67	14.67
14/07/1994	16.06	16.06
15/07/1994	16.33	16.33
16/07/1994	15.67	15.67
17/07/1994	14.83	14.83
18/07/1994	14.56	14.56
19/07/1994	16.50	16.50
20/07/1994	15.72	15.72
21/07/1994	14.78	14.78
22/07/1994	14.89	14.89
23/07/1994	16.11	16.11
24/07/1994	17.33	17.33
25/07/1994	16.89	16.89
26/07/1994	18.00	18.00
27/07/1994	17.28	17.28
28/07/1994	15.89	15.89
29/07/1994	15.22	15.22
30/07/1994	14.89	14.89
31/07/1994	14.06	14.06
01/08/1994	14.44	14.44
02/08/1994	15.78	15.78
03/08/1994	15.17	15.17
04/08/1994	14.39	14.39
05/08/1994	15.44	15.44
06/08/1994	16.44	16.44
07/08/1994	15.17	15.17
08/08/1994	14.89	14.89
09/08/1994	17.17	17.17
10/08/1994	17.28	17.28
11/08/1994	16.11	16.11
12/08/1994	16.72	16.72
13/08/1994	17.78	17.78
14/08/1994	16.28	16.28
15/08/1994	16.28	16.28
16/08/1994	15.50	15.50
17/08/1994	16.83	16.83
18/08/1994	16.39	16.39
19/08/1994	15.89	15.89
20/08/1994	18.00	18.00
21/08/1994	17.06	17.06
22/08/1994	16.50	16.50
23/08/1994	15.94	15.94
24/08/1994	14.72	14.72
25/08/1994	14.72	14.72
26/08/1994	15.06	15.06
27/08/1994	15.06	15.06
28/08/1994	15.00	15.00
29/08/1994	17.28	17.28
30/08/1994	17.50	17.50
31/08/1994	16.28	16.28
01/09/1994	17.67	17.67
02/09/1994	16.39	16.39
03/09/1994	15.72	15.72
04/09/1994	14.94	14.94
05/09/1994	14.78	14.78
06/09/1994	15.11	15.11
07/09/1994	15.44	15.44
08/09/1994	16.78	16.78
09/09/1994	13.78	13.78
10/09/1994	16.11	16.11
11/09/1994	16.67	16.67
12/09/1994	18.17	18.17
13/09/1994	15.61	15.61
14/09/1994	17.67	17.67
15/09/1994	18.78	18.78
16/09/1994	17.06	17.06
17/09/1994	18.61	18.61
18/09/1994	17.39	17.39
19/09/1994	18.78	18.78
20/09/1994	18.00	18.00
21/09/1994	18.89	18.89
22/09/1994	16.39	16.39
23/09/1994	17.83	17.83
24/09/1994	17.89	17.89
25/09/1994	18.28	18.28
26/09/1994	19.22	19.22
27/09/1994	19.17	19.17
28/09/1994	19.94	19.94
29/09/1994	21.33	21.33
30/09/1994	20.72	20.72
01/10/1994	20.72	20.72
02/10/1994	20.94	20.94
03/10/1994	20.06	20.06
04/10/1994	19.67	19.67
05/10/1994	18.44	18.44
06/10/1994	19.33	19.33
07/10/1994	18.67	18.67
08/10/1994	19.39	19.39
09/10/1994	19.50	19.50
10/10/1994	19.33	19.33
11/10/1994	19.67	19.67
12/10/1994	19.06	19.06
13/10/1994	17.78	17.78
14/10/1994	16.67	16.67
15/10/1994	17.28	17.28
16/10/1994	19.17	19.17
17/10/1994	19.44	19.44
18/10/1994	19.44	19.44
19/10/1994	18.67	18.67
20/10/1994	17.78	17.78
21/10/1994	18.11	18.11
22/10/1994	17.67	17.67
23/10/1994	16.39	16.39
24/10/1994	17.83	17.83
25/10/1994	18.44	18.44
26/10/1994	18.28	18.28
27/10/1994	17.94	17.94
28/10/1994	18.33	18.33
29/10/1994	18.72	18.72
30/10/1994	18.50	18.50
31/10/1994	18.94	18.94
01/11/1994	18.11	18.11
02/11/1994	16.72	16.72
03/11/1994	18.33	18.33
04/11/1994	18.94	18.94
05/11/1994	16.56	16.56
06/11/1994	17.22	17.22
07/11/1994	17.78	17.78
08/11/1994	17.33	17.33
09/11/1994	17.94	17.94
10/11/1994	17.72	17.72
11/11/1994	18.00	18.00
12/11/1994	17.44	17.44
13/11/1994	17.94	17.94
14/11/1994	17.06	17.06
15/11/1994	17.50	17.50
16/11/1994	17.50	17.50
17/11/1994	17.22	17.22
18/11/1994	17.83	17.83
19/11/1994	18.56	18.56
20/11/1994	16.50	16.50
21/11/1994	16.50	16.50
22/11/1994	17.78	17.78
23/11/1994	18.06	18.06
24/11/1994	18.78	18.78
25/11/1994	17.83	17.83
26/11/1994	19.33	19.33
27/11/1994	18.50	18.50
28/11/1994	17.00	17.00
29/11/1994	17.17	17.17
30/11/1994	17.56	17.56
01/12/1994	17.22	17.22
02/12/1994	17.78	17.78
03/12/1994	18.78	18.78
04/12/1994	20.39	20.39
05/12/1994	17.06	17.06
06/12/1994	16.06	16.06
07/12/1994	18.17	18.17
08/12/1994	16.83	16.83
09/12/1994	17.06	17.06
10/12/1994	16.61	16.61
11/12/1994	17.44	17.44
12/12/1994	17.89	17.89
13/12/1994	17.67	17.67
14/12/1994	17.39	17.39
15/12/1994	17.72	17.72
16/12/1994	17.72	17.72
17/12/1994	18.56	18.56
18/12/1994	18.17	18.17
19/12/1994	16.94	16.94
20/12/1994	17.67	17.67
21/12/1994	18.28	18.28
22/12/1994	18.78	18.78
23/12/1994	16.17	16.17
24/12/1994	16.94	16.94
25/12/1994	18.11	18.11
26/12/1994	19.06	19.06
27/12/1994	17.72	17.72
28/12/1994	17.67	17.67
29/12/1994	19.06	19.06
30/12/1994	19.22	19.22
31/12/1994	18.56	18.56
01/01/1995	18.94	18.94
02/01/1995	18.33	18.33
03/01/1995	18.56	18.56
04/01/1995	19.33	19.33
05/01/1995	19.22	19.22
06/01/1995	18.67	18.67
07/01/1995	18.89	18.89
08/01/1995	18.56	18.56
09/01/1995	19.67	19.67
10/01/1995	18.83	18.83
11/01/1995	18.06	18.06
12/01/1995	18.28	18.28
13/01/1995	18.78	18.78
14/01/1995	19.83	19.83
15/01/1995	19.06	19.06
16/01/1995	18.44	18.44
17/01/1995	18.67	18.67
18/01/1995	17.44	17.44
19/01/1995	17.11	17.11
20/01/1995	18.61	18.61
21/01/1995	19.78	19.78
22/01/1995	19.94	19.94
23/01/1995	16.94	16.94
24/01/1995	19.22	19.22
25/01/1995	18.89	18.89
26/01/1995	19.44	19.44
27/01/1995	17.44	17.44
28/01/1995	19.11	19.11
29/01/1995	19.50	19.50
30/01/1995	17.78	17.78
31/01/1995	18.00	18.00
01/02/1995	18.83	18.83
02/02/1995	19.17	19.17
03/02/1995	19.28	19.28
04/02/1995	20.06	20.06
05/02/1995	18.94	18.94
06/02/1995	20.44	20.44
07/02/1995	20.28	20.28
08/02/1995	19.22	19.22
09/02/1995	18.78	18.78
10/02/1995	17.06	17.06
11/02/1995	19.28	19.28
12/02/1995	18.44	18.44
13/02/1995	19.67	19.67
14/02/1995	17.89	17.89
15/02/1995	17.72	17.72
16/02/1995	18.56	18.56
17/02/1995	19.72	19.72
18/02/1995	19.61	19.61
19/02/1995	18.72	18.72
20/02/1995	19.17	19.17
21/02/1995	20.17	20.17
22/02/1995	19.94	19.94
23/02/1995	18.56	18.56
24/02/1995	18.94	18.94
25/02/1995	20.33	20.33
26/02/1995	19.72	19.72
27/02/1995	19.78	19.78
28/02/1995	21.22	21.22
01/03/1995	21.06	21.06
02/03/1995	17.83	17.83
03/03/1995	17.50	17.50
04/03/1995	18.56	18.56
05/03/1995	18.50	18.50
06/03/1995	18.22	18.22
07/03/1995	18.00	18.00
08/03/1995	20.06	20.06
09/03/1995	18.83	18.83
10/03/1995	18.56	18.56
11/03/1995	19.72	19.72
12/03/1995	19.39	19.39
13/03/1995	20.50	20.50
14/03/1995	18.94	18.94
15/03/1995	19.28	19.28
16/03/1995	17.83	17.83
17/03/1995	16.83	16.83
18/03/1995	17.72	17.72
19/03/1995	18.72	18.72
20/03/1995	18.50	18.50
21/03/1995	20.44	20.44
22/03/1995	19.11	19.11
23/03/1995	17.00	17.00
24/03/1995	16.67	16.67
25/03/1995	17.44	17.44
26/03/1995	18.72	18.72
27/03/1995	19.11	19.11
28/03/1995	19.44	19.44
29/03/1995	18.00	18.00
30/03/1995	19.39	19.39
31/03/1995	18.17	18.17
01/04/1995	18.39	18.39
02/04/1995	19.28	19.28
03/04/1995	19.61	19.61
04/04/1995	19.11	19.11
05/04/1995	17.94	17.94
06/04/1995	18.89	18.89
07/04/1995	18.44	18.44
08/04/1995	19.67	19.67
09/04/1995	19.61	19.61
10/04/1995	19.00	19.00
11/04/1995	16.61	16.61
12/04/1995	18.67	18.67
13/04/1995	18.72	18.72
14/04/1995	19.22	19.22
15/04/1995	18.39	18.39
16/04/1995	17.06	17.06
17/04/1995	19.39	19.39
18/04/1995	18.56	18.56
19/04/1995	19.28	19.28
20/04/1995	18.72	18.72
21/04/1995	18.50	18.50
22/04/1995	18.17	18.17
23/04/1995	19.33	19.33
24/04/1995	19.83	19.83
25/04/1995	18.61	18.61
26/04/1995	19.72	19.72
27/04/1995	19.17	19.17
28/04/1995	18.61	18.61
29/04/1995	18.39	18.39
30/04/1995	18.00	18.00
01/05/1995	17.06	17.06
02/05/1995	16.78	16.78
03/05/1995	17.50	17.50
04/05/1995	18.83	18.83
05/05/1995	18.33	18.33
06/05/1995	18.89	18.89
07/05/1995	19.72	19.72
08/05/1995	20.00	20.00
09/05/1995	19.50	19.50
10/05/1995	18.89	18.89
11/05/1995	18.83	18.83
12/05/1995	17.28	17.28
13/05/1995	17.78	17.78
14/05/1995	18.56	18.56
15/05/1995	17.50	17.50
16/05/1995	16.78	16.78
17/05/1995	18.28	18.28
18/05/1995	16.61	16.61
19/05/1995	17.17	17.17
20/05/1995	18.22	18.22
21/05/1995	18.22	18.22
22/05/1995	17.78	17.78
23/05/1995	18.61	18.61
24/05/1995	18.50	18.50
25/05/1995	17.72	17.72
26/05/1995	17.28	17.28
27/05/1995	16.89	16.89
28/05/1995	16.67	16.67
29/05/1995	15.94	15.94
30/05/1995	15.44	15.44
31/05/1995	16.83	16.83
01/06/1995	17.67	17.67
02/06/1995	19.06	19.06
03/06/1995	18.00	18.00
04/06/1995	17.39	17.39
05/06/1995	18.11	18.11
06/06/1995	16.72	16.72
07/06/1995	17.56	17.56
08/06/1995	16.67	16.67
09/06/1995	17.33	17.33
10/06/1995	17.50	17.50
11/06/1995	18.00	18.00
12/06/1995	18.17	18.17
13/06/1995	16.39	16.39
14/06/1995	17.11	17.11
15/06/1995	18.06	18.06
16/06/1995	17.22	17.22
17/06/1995	16.72	16.72
18/06/1995	17.17	17.17
19/06/1995	17.50	17.50
20/06/1995	17.61	17.61
21/06/1995	18.67	18.67
22/06/1995	17.00	17.00
23/06/1995	17.67	17.67
24/06/1995	16.06	16.06
25/06/1995	15.83	15.83
26/06/1995	15.83	15.83
27/06/1995	16.00	16.00
28/06/1995	15.89	15.89
29/06/1995	16.83	16.83
30/06/1995	17.61	17.61
01/07/1995	15.61	15.61
02/07/1995	17.22	17.22
03/07/1995	14.39	14.39
04/07/1995	15.28	15.28
05/07/1995	16.78	16.78
06/07/1995	16.06	16.06
07/07/1995	16.06	16.06
08/07/1995	13.83	13.83
09/07/1995	13.94	13.94
10/07/1995	17.94	17.94
11/07/1995	17.11	17.11
12/07/1995	15.06	15.06
13/07/1995	15.06	15.06
14/07/1995	15.50	15.50
15/07/1995	15.50	15.50
16/07/1995	14.89	14.89
17/07/1995	14.56	14.56
18/07/1995	15.94	15.94
19/07/1995	16.06	16.06
20/07/1995	15.67	15.67
21/07/1995	15.83	15.83
22/07/1995	15.22	15.22
23/07/1995	15.94	15.94
24/07/1995	14.72	14.72
25/07/1995	14.50	14.50
26/07/1995	14.78	14.78
27/07/1995	14.94	14.94
28/07/1995	16.00	16.00
29/07/1995	16.61	16.61
30/07/1995	16.11	16.11
31/07/1995	15.72	15.72
01/08/1995	16.22	16.22
02/08/1995	15.89	15.89
03/08/1995	16.44	16.44
04/08/1995	18.50	18.50
05/08/1995	16.83	16.83
06/08/1995	17.94	17.94
07/08/1995	17.00	17.00
08/08/1995	16.67	16.67
09/08/1995	14.56	14.56
10/08/1995	16.44	16.44
11/08/1995	17.11	17.11
12/08/1995	14.83	14.83
13/08/1995	15.39	15.39
14/08/1995	16.39	16.39
15/08/1995	15.06	15.06
16/08/1995	15.28	15.28
17/08/1995	15.22	15.22
18/08/1995	17.33	17.33
19/08/1995	17.67	17.67
20/08/1995	16.28	16.28
21/08/1995	16.22	16.22
22/08/1995	16.00	16.00
23/08/1995	16.11	16.11
24/08/1995	16.22	16.22
25/08/1995	18.28	18.28
26/08/1995	13.94	13.94
27/08/1995	15.39	15.39
28/08/1995	15.78	15.78
29/08/1995	16.56	16.56
30/08/1995	17.39	17.39
31/08/1995	17.11	17.11
01/09/1995	15.67	15.67
02/09/1995	16.67	16.67
03/09/1995	17.00	17.00
04/09/1995	16.78	16.78
05/09/1995	16.50	16.50
06/09/1995	18.33	18.33
07/09/1995	15.44	15.44
08/09/1995	16.39	16.39
09/09/1995	17.06	17.06
10/09/1995	15.33	15.33
11/09/1995	17.22	17.22
12/09/1995	16.00	16.00
13/09/1995	17.17	17.17
14/09/1995	16.72	16.72
15/09/1995	16.17	16.17
16/09/1995	17.94	17.94
17/09/1995	18.83	18.83
18/09/1995	19.83	19.83
19/09/1995	18.33	18.33
20/09/1995	17.61	17.61
21/09/1995	17.00	17.00
22/09/1995	16.94	16.94
23/09/1995	18.39	18.39
24/09/1995	18.72	18.72
25/09/1995	18.78	18.78
26/09/1995	18.33	18.33
27/09/1995	17.22	17.22
28/09/1995	19.61	19.61
29/09/1995	18.56	18.56
30/09/1995	18.39	18.39
01/10/1995	17.39	17.39
02/10/1995	15.83	15.83
03/10/1995	15.39	15.39
04/10/1995	16.56	16.56
05/10/1995	17.44	17.44
06/10/1995	19.33	19.33
07/10/1995	18.83	18.83
08/10/1995	18.39	18.39
09/10/1995	18.22	18.22
10/10/1995	19.06	19.06
11/10/1995	19.50	19.50
12/10/1995	19.39	19.39
13/10/1995	19.33	19.33
14/10/1995	17.89	17.89
15/10/1995	18.44	18.44
16/10/1995	18.83	18.83
17/10/1995	19.50	19.50
18/10/1995	19.33	19.33
19/10/1995	19.22	19.22
20/10/1995	20.61	20.61
21/10/1995	21.44	21.44
22/10/1995	19.44	19.44
23/10/1995	17.72	17.72
24/10/1995	17.50	17.50
25/10/1995	17.50	17.50
26/10/1995	16.72	16.72
27/10/1995	17.83	17.83
28/10/1995	17.83	17.83
29/10/1995	18.00	18.00
30/10/1995	17.22	17.22
31/10/1995	16.72	16.72
01/11/1995	18.22	18.22
02/11/1995	17.78	17.78
03/11/1995	16.22	16.22
04/11/1995	19.28	19.28
05/11/1995	18.89	18.89
06/11/1995	18.33	18.33
07/11/1995	19.06	19.06
08/11/1995	20.61	20.61
09/11/1995	18.61	18.61
10/11/1995	18.94	18.94
11/11/1995	17.83	17.83
12/11/1995	17.00	17.00
13/11/1995	16.33	16.33
14/11/1995	16.67	16.67
15/11/1995	14.83	14.83
16/11/1995	17.94	17.94
17/11/1995	19.22	19.22
18/11/1995	18.17	18.17
19/11/1995	18.61	18.61
20/11/1995	17.33	17.33
21/11/1995	17.61	17.61
22/11/1995	17.44	17.44
23/11/1995	17.61	17.61
24/11/1995	18.83	18.83
25/11/1995	18.89	18.89
26/11/1995	19.00	19.00
27/11/1995	19.06	19.06
28/11/1995	17.56	17.56
29/11/1995	17.39	17.39
30/11/1995	17.44	17.44
01/12/1995	16.67	16.67
02/12/1995	17.44	17.44
03/12/1995	16.67	16.67
04/12/1995	17.39	17.39
05/12/1995	17.94	17.94
06/12/1995	17.94	17.94
